,Unnamed: 0,id_0,name_0,id_1,name_1,song,successful_1,successful_0
3363,3363,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,4xnMDfgEmXZEEDdITKcGuE,Audien,"{'popularity': 20, 'song_name': 'As Long As You Love Me - Audien Dubstep Mix', 'release_date': '2012-09-07', 'artists': ['Justin Bieber', 'Big Sean', 'Audien']}",0,0
3364,3364,4SINYGzldpKMExpCjseS9o,Jacques Lu Cont,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,"{'popularity': 26, 'song_name': 'House Arrest - Jacques Lu Cont Remix', 'release_date': '2020-08-14', 'artists': ['Sofi Tukker', 'Gorgon City', 'Jacques Lu Cont']}",0,0
3365,3365,0N3AcLTAS3vcx93PxN2Agb,Major League Djz,3xXIOO328Ieh0PWOcxivjL,Aymos,"{'popularity': 26, 'song_name': 'Ababuyanga', 'release_date': '2021-08-13', 'artists': ['Aymos', 'Major League Djz', 'Josiah De Disciple']}",0,0
3366,3366,15jrieCvf3EklAScnD9kKl,Sak Noel,2pp2Kx9jFApbX5rabTy97F,ETX,"{'popularity': 5, 'song_name': 'Demasiado Loca - ETX Cumbia Remix', 'release_date': '2019-06-14', 'artists': ['Sak Noel', 'Lil Jon', 'El Chevo', 'Aarpa', 'ETX']}",0,0
3367,3367,0UtZ0DRiE8usRg9GyjCPCr,Dipha Barus,5fMUXHkw8R8eOP2RNVYEZX,Diplo,"{'popularity': 7, 'song_name': 'Que Que feat. Maluca - Mahesa Utara & Dipha Barus Remix', 'release_date': '2011-08-23', 'artists': ['Dillon Francis', 'Diplo', 'Dipha Barus', 'Maluca', 'Mahesa Utara']}",0,0
3368,3368,0VRj0yCOv2FXJNP47XQnx5,Quavo,1anyVhU62p31KFi8MEzkbf,Chance the Rapper,"{'popularity': 66, 'song_name': ""I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)"", 'release_date': '2017-06-22', 'artists': ['DJ Khaled', 'Justin Bieber', 'Quavo', 'Chance the Rapper', 'Lil Wayne']}",0,0
3369,3369,3UlAQex8nw3vquHcmY8fpb,Sinego,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,"{'popularity': 38, 'song_name': 'Playa Grande - Sinego Remix', 'release_date': '2019-07-26', 'artists': ['Sofi Tukker', 'Bomba Estéreo', 'Sinego B Side']}",0,0
3370,3370,2TkEAdH5xKTAPtpxBhyVyM,Ari,31lnFZEM6ysvjOx59VyxRE,Krept & Konan,"{'popularity': 14, 'song_name': 'Other Side', 'release_date': '2013-09-02', 'artists': ['Krept & Konan', 'Ari']}",0,0
3371,3371,1WHFu22zN1C6F11Z1rt12K,Jerro,7C3Cbtr2PkH2l4tOGhtCsk,Shallou,"{'popularity': 37, 'song_name': 'High Tide - Jerro Remix', 'release_date': '2022-03-25', 'artists': ['Shallou', 'Jerro']}",0,0
3372,3372,4IWBUUAFIplrNtaOHcJPRM,James Arthur,7EQ0qTo7fWT7DPxmxtSYEc,Bastille,"{'popularity': 35, 'song_name': 'Flowers', 'release_date': '2018-12-07', 'artists': [""Other People's Heartache"", 'Bastille', 'Rationale', 'James Arthur']}",0,0
3373,3373,37hAfseJWi0G3Scife12Il,City Girls,57LYzLEk2LcFghVwuWbcuS,Summer Walker,"{'popularity': 70, 'song_name': 'Ex For A Reason (with JT from City Girls)', 'release_date': '2021-11-05', 'artists': ['Summer Walker', 'JT', 'City Girls']}",0,0
3374,3374,0UWZUmn7sybxMCqrw9tGa7,Juanes,20gsENnposVs2I4rQ5kvrf,Sam Feldt,"{'popularity': 30, 'song_name': 'Querer Mejor - Sam Feldt Remix', 'release_date': '2019-07-26', 'artists': ['Juanes', 'Alessia Cara', 'Sam Feldt']}",1,0
3375,3375,208noPGY2GqJdxhq09SoSR,Nick Brewer,6f96znq79wvlknKHHHhtTW,Jarreau Vandal,"{'popularity': 17, 'song_name': 'Fall From Here - Jarreau Vandal Remix', 'release_date': '2015-02-04', 'artists': ['Nick Brewer', 'Naomi Scott', 'Jarreau Vandal']}",0,0
3376,3376,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,7wU2WGCJ8HxkekHHE2QLul,Fuego,"{'popularity': 25, 'song_name': 'Me Ignora', 'release_date': '2020-02-06', 'artists': ['SANTU', 'Fuego', 'Nio Garcia']}",0,0
3377,3377,1TRHf54grA8xP0uv98YwCV,Juda,4AA474G2hRfrHyGrfyDseO,Mozzy,"{'popularity': 11, 'song_name': 'I Dont F*ck With Suckas (feat. Skeem & Juda)', 'release_date': '2014-11-07', 'artists': ['Mozzy', 'Skeem', 'Juda']}",0,0
3378,3378,2qxJFvFYMEDqd7ui6kSAcq,Zedd,53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,"{'popularity': 39, 'song_name': 'Funny - Breathe Carolina Remix', 'release_date': '2020-09-04', 'artists': ['Zedd', 'Jasmine Thompson', 'Breathe Carolina']}",1,0
3379,3379,1qF8DC6uIBjskqP0hyw1Gk,Maurice West,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,"{'popularity': 23, 'song_name': 'Selfish - Maurice West Remix', 'release_date': '2019-04-19', 'artists': ['Dimitri Vegas & Like Mike', 'Era Istrefi', 'Maurice West']}",1,0
3380,3380,1DHw3LmhwuCZUaHtMhMpGX,M.anifest,3wcj11K77LjEY1PkEazffa,Burna Boy,"{'popularity': 45, 'song_name': 'Another Story (ft. M.anifest)', 'release_date': '2019-07-25', 'artists': ['Burna Boy', 'M.anifest']}",0,0
3381,3381,79ffq2PHS5TDmgnHhAyudW,Louis Futon,7wFDo161xYdeaiLz3KIHoM,Gallant,"{'popularity': 31, 'song_name': 'Weight in Gold - Louis Futon', 'release_date': '2016-04-29', 'artists': ['Gallant', 'Louis Futon']}",0,0
3382,3382,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,"{'popularity': 31, 'song_name': 'Party People (feat. JAY-Z & Twista)', 'release_date': '2001-11-20', 'artists': ['Timbaland', 'Magoo', 'JAY-Z', 'Twista']}",0,0
3383,3383,2IDLDx25HU1nQMKde4n61a,Rich Brian,41X1TR6hrK8Q2ZCpp2EqCz,bbno$,"{'popularity': 69, 'song_name': 'C’est La Vie (with bbno$ & Rich Brian)', 'release_date': '2022-10-28', 'artists': ['Yung Gravy', 'bbno$', 'Rich Brian']}",0,0
3384,3384,2f9ZiYA2ic1r1voObUimdd,Grace Jones,6vWDO969PvNqNYHIOW5v0m,Beyoncé,"{'popularity': 74, 'song_name': 'MOVE (feat. Grace Jones & Tems)', 'release_date': '2022-07-29', 'artists': ['Beyoncé', 'Grace Jones', 'Tems']}",0,0
3385,3385,1mceaxtjWdEmwoDVAlkC41,Zaytoven,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,"{'popularity': 35, 'song_name': 'Irresistible - Remix', 'release_date': '2015-10-30', 'artists': ['Fall Out Boy', 'Migos', 'Zaytoven']}",0,0
3386,3386,2jGvmFH6YE352p9LKmuB0y,Manse,5ChF3i92IPZHduM7jN3dpg,Nicky Romero,"{'popularity': 10, 'song_name': 'Let Me Feel - Manse Remix', 'release_date': '2015-02-09', 'artists': ['Nicky Romero', 'Vicetone', 'When We Are Wild', 'Manse']}",0,0
3387,3387,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,7p6ncHHvz8mgFNEMamkIqd,Logo,"{'popularity': 4, 'song_name': 'Record Collection 2012 - Logo Remix', 'release_date': '2011-09-05', 'artists': ['Mark Ronson', 'The Business Intl', 'MNDR', 'pharrell', 'Wiley', 'Wretch 32', 'Logo']}",0,0
3388,3388,0bdfiayQAKewqEvaU6rXCv,MØ,5fMUXHkw8R8eOP2RNVYEZX,Diplo,"{'popularity': 57, 'song_name': 'Mountains (feat. Sia, Diplo, and Labrinth)', 'release_date': '2019-04-12', 'artists': ['Sia', 'Diplo', 'Labrinth', 'LSD']}",0,0
3389,3389,0cZUnZAl3WmjGJwEVcBqEH,Ajay,3tVQdUvClmAT7URs9V3rsp,Wizkid,"{'popularity': 9, 'song_name': 'Like This - Ajay Remix', 'release_date': '2017-03-31', 'artists': ['Henry X', 'Wizkid', 'A-Jay']}",0,0
3390,3390,1dFqK8gzE0L8eaxnTLPe5x,T-Docc,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"{'popularity': 31, 'song_name': 'Pull Up', 'release_date': '2021-08-18', 'artists': ['T-Docc', 'Bryson Tiller']}",0,0
3391,3391,5ljTQiJyXPI5jK9XyEzFEw,Christian Dwiggins,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"{'popularity': 31, 'song_name': ""Don't Judge Me - Dave Audé Radio Mix"", 'release_date': '2012-08-14', 'artists': ['Chris Brown', 'Dave Audé', 'Christian Dwiggins']}",1,0
3392,3392,25uiPmTg16RbhZWAqwLBy5,Charli XCX,3amwMyDd1uxTBoUZlazZ9m,Brooke Candy,"{'popularity': 29, 'song_name': 'Cloud Aura (feat. Brooke Candy)', 'release_date': '2013-04-12', 'artists': ['Charli XCX', 'Brooke Candy']}",1,0
3393,3393,7CUFPNi1TU8RowpnFRSsZV,Niska,7rTPCNINGzMp3Hc8Xqht5Z,13 Block,"{'popularity': 37, 'song_name': 'Tieks (feat. Niska)', 'release_date': '2020-11-27', 'artists': ['13 Block', 'Niska']}",0,0
3394,3394,62vbsDRAq0qHdezaCOzB0T,Medasin,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"{'popularity': 37, 'song_name': 'Scared To Be Lonely - Medasin Remix', 'release_date': '2017-03-24', 'artists': ['Martin Garrix', 'Dua Lipa', 'Medasin']}",1,0
3395,3395,0NbfKEOTQCcwd6o7wSDOHI,The Game,3aQeKQSyrW4qWr35idm0cy,T-Pain,"{'popularity': 50, 'song_name': 'Welcome To My Hood - Remix', 'release_date': '2011-01-01', 'artists': ['DJ Khaled', 'Ludacris', 'Busta Rhymes', 'Twista', 'T-Pain', 'Mavado', 'Birdman', 'Ace Hood', 'Fat Joe', 'Jadakiss', 'Bun B', 'The Game', 'Waka Flocka Flame']}",0,0
3396,3396,2orIEMw3OyKWIaZ6CGueGg,The Cube Guys,4a9sClW4YpYQE5jUMAWx5W,Watermät,"{'popularity': 27, 'song_name': ""Won't Stop (feat. Kelli-Leigh) - Bob Sinclar & The Cube Guys Remix"", 'release_date': '2017-05-26', 'artists': ['Watermät', 'Kelli-Leigh', 'The Cube Guys']}",0,0
3397,3397,4xltw9oZtHEPa3SXPLMUNK,Mann & Meer,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,"{'popularity': 0, 'song_name': 'My Sweetheart - Mann & Meer Remix', 'release_date': '2015-12-25', 'artists': ['Refex']}",0,0
3398,3398,6fuXXoiyF1WiVIXKKCAZtt,Mysto & Pizzi,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,"{'popularity': 4, 'song_name': 'Cudi The Kid - Mysto & Pizzi Remix', 'release_date': '2012-04-10', 'artists': ['Steve Aoki', 'Kid Cudi', 'Travis Barker']}",0,0
3399,3399,5IbEL2xjRtKsunfmsahLuO,$NOT,6ASri4ePR7RlsvIQgWPJpS,iann dior,"{'popularity': 63, 'song_name': 'nothing inside (feat. iann dior)', 'release_date': '2020-09-25', 'artists': ['Machine Gun Kelly', 'iann dior']}",0,0
3400,3400,5gCRApTajqwbnHHPbr2Fpi,Juicy J,6pMR8Zgot664613rAiLC2Z,AGNEZ MO,"{'popularity': 34, 'song_name': 'Overdose (feat. Chris Brown & Juicy J) - TSD Remix', 'release_date': '2018-12-14', 'artists': ['AGNEZ MO', 'Chris Brown', 'Juicy J', 'TSD']}",0,0
3401,3401,2GH5uRMxmuAWn90B8DEZU3,Pham,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,"{'popularity': 7, 'song_name': ""Home We'll Go (Take My Hand) - Pham Remix"", 'release_date': '2015-12-11', 'artists': ['Steve Aoki', 'Walk off the Earth', 'Pham']}",0,0
3402,3402,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,1bCguO41hmdYOmeg7GgYX5,Steve Migliore,"{'popularity': 15, 'song_name': 'What If - Mig & Rizzo Pop Mix', 'release_date': '2011-12-16', 'artists': ['Jason Derulo', 'Mike Rizzo', 'Steve Migliore']}",0,0
3403,3403,0fYw4bch7qTxBZLS3rSVMj,Powers Pleasant,2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,"{'popularity': 44, 'song_name': 'Purified (feat. Joey Bada$$, CJ Fly & Aaron Rose)', 'release_date': '2019-08-23', 'artists': ['Powers Pleasant', 'Joey Bada$$', 'CJ Fly', 'Aaron Rose']}",0,0
3404,3404,6O9WquDfQTxGRZqZUXVEQx,RedOne,7K0Se2JHfaWPp6OUS2gvgI,Jamila,"{'popularity': 42, 'song_name': 'La Moustahila', 'release_date': '2020-02-24', 'artists': ['RedOne', 'Abeer Nehme', 'Yara', 'Zain Awad', 'Fayez Al Saeed', 'Mohamed AlSalim', 'Latifa', 'Mohamed Al Shehhi', 'Walid Toufic', 'Hatim Ammor', 'Saif Nabeel', 'Balqees', 'Jamila', 'Mohammad Assaf', 'Waleed Al Shami', 'Asma Lmnawar', 'Hatem Al Iraqi', 'Carmen Soliman', 'Ahlam', 'Waad', 'Nabeel Shuail', 'Dalia', 'مطرف المطرف', 'Saad Lamjarred', 'Saber Rebai', 'Nouamane Belaiachi', 'Maya Diab', 'Melhem Zein', 'Shamma Hamdan', 'Assala Nasri', 'Najwa Karam', 'Abd El Fattah Grini', 'Arwa', 'Assi El Hallani']}",0,0
3405,3405,3o1cwVQfiDWafhYA02k13C,Crookers,4l1cKWYW591xnwEGxpUg3J,Miike Snow,"{'popularity': 25, 'song_name': 'Remedy', 'release_date': '2012-10-29', 'artists': ['Crookers', 'Miike Snow']}",0,0
3406,3406,31JFnMfmvwzZGdEnXaKGek,Herve Pagez,5fMUXHkw8R8eOP2RNVYEZX,Diplo,"{'popularity': 45, 'song_name': 'Spicy (with Diplo & Charli XCX)', 'release_date': '2019-05-30', 'artists': ['Herve Pagez', 'Diplo', 'Charli XCX']}",0,0
3407,3407,4H7q5OwAgX1uQuhwb7bg2C,Prince Kaybee,7suaOI2AMM3ZqTa04oB8fG,Bucie,"{'popularity': 26, 'song_name': 'Club Controller - Remix', 'release_date': '2018-06-15', 'artists': ['Prince Kaybee', 'Zanda Zakuza', 'Naak Musiq', 'Ziyon', 'Mpumi', 'Nokwazi', 'TNS', 'LaSoulMates', 'Busiswa', 'Bucie']}",1,0
3408,3408,4q3ewBCX7sLwd24euuV69X,Bad Bunny,5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,"{'popularity': 92, 'song_name': 'Coco Chanel', 'release_date': '2023-03-17', 'artists': ['Eladio Carrion', 'Bad Bunny']}",0,0
3409,3409,6UE7nl9mha6s8z0wFQFIZ2,Robyn,6zREiaEjYXtcirqnoxXs71,James Jacob,"{'popularity': 8, 'song_name': 'Dancing On My Own - Jakwob Remix', 'release_date': '2010-01-01', 'artists': ['Robyn', 'James Jacob']}",0,0
3410,3410,4AA474G2hRfrHyGrfyDseO,Mozzy,7fJpPNIfiCquB6WS54obHl,Kelz,"{'popularity': 5, 'song_name': 'Swear 2 God (feat. Cellyru, Kelz & Ty Illa)', 'release_date': '2014-04-19', 'artists': ['Mozzy', 'Cellyru', 'Kelz', 'Ty Illa']}",0,0
3411,3411,2KgFtUjEtayfuximKppSAq,Josie Dunne,4YXycRbyyAE0wozTk7QMEq,Matoma,"{'popularity': 53, 'song_name': 'Sunday Morning (feat. Josie Dunne)', 'release_date': '2018-08-24', 'artists': ['Matoma', 'Josie Dunne']}",0,0
3412,3412,1xHQO9GJIW9OXHxGBISYc5,Marian Hill,79ffq2PHS5TDmgnHhAyudW,Louis Futon,"{'popularity': 28, 'song_name': 'One Time - Louis Futon Remix', 'release_date': '2016-02-12', 'artists': ['Marian Hill', 'Louis Futon']}",0,0
3413,3413,2oZcMYiKpjaA2Et5mU3RPP,Chronixx,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"{'popularity': 40, 'song_name': ""I Don't Care (with Justin Bieber) - Chronixx & Koffee Remix"", 'release_date': '2019-06-25', 'artists': ['Ed Sheeran', 'Justin Bieber', 'Chronixx', 'Koffee']}",0,0
3414,3414,329e4yvIujISKGKz1BZZbO,Farruko,77GVmrLGuxNEvj2ibvT62v,Luigi 21 Plus,"{'popularity': 34, 'song_name': 'Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]', 'release_date': '2014-09-09', 'artists': ['DJ Luian', 'Lui-G 21+', 'Arcángel', 'Ñengo Flow', 'ZION', 'Farruko', 'Ñejo', 'J Balvin']}",0,0
3415,3415,0bdJZl7TDeiymDYzMJnVh2,Preme,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,"{'popularity': 21, 'song_name': 'Chickens (feat. Waka Flocka Flame)', 'release_date': '2014-09-09', 'artists': ['Preme', 'Waka Flocka Flame']}",0,0
3416,3416,3JXpwnHbLvXxY99EuXqFPX,Poo Bear,5LHRHt1k9lMyONurDHEdrp,Tyga,"{'popularity': 30, 'song_name': 'Work for It (feat. Tyga)', 'release_date': '2014-10-08', 'artists': ['Poo Bear', 'Tyga']}",0,0
3417,3417,4TLCPR1sMYoNU1jA7O4uww,D.O.E.,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,"{'popularity': 83, 'song_name': 'The Way I Are', 'release_date': '2007-01-01', 'artists': ['Timbaland', 'Keri Hilson', 'D.O.E.']}",0,0
3418,3418,13FGWDOwAoQyIBuZLtCjN9,☆Taku Takahashi,7gjAu1qr5C2grXeQFFOGeh,Passion Pit,"{'popularity': 42, 'song_name': 'AN INSATIABLE HIGH', 'release_date': '1977', 'artists': ['Masayoshi Takanaka']}",0,0
3419,3419,5cBFMoMgcAt03YL2r0tS25,Raja Kumari,7crF48BmAnNaoNU8QPVld0,THEMXXNLIGHT,"{'popularity': 25, 'song_name': 'Cleopatra', 'release_date': '2022-01-28', 'artists': ['THEMXXNLIGHT', 'Raja Kumari']}",0,0
3420,3420,62KQV9NoaiIAIOe40v4sJL,Derouche,7b79bQFziJFedJb75k6hFt,Tion Wayne,"{'popularity': 13, 'song_name': 'Rider', 'release_date': '2014', 'artists': ['Tion Wayne', 'Derouche']}",0,0
3421,3421,4t7AtkitlEBcIsx3wSOQMv,Kid,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,"{'popularity': 18, 'song_name': 'Trick or Treat (feat. Slim Dunkin, Wooh the Kid & Waka Flocka)', 'release_date': '2011-03-18', 'artists': ['Gucci Mane', 'Slim Dunkin', 'Waka Flocka Flame', 'Wooh The Kid']}",0,0
3422,3422,68w2t0wbrGnxSIUHzWs5bt,Lito Kirino,6NAhbfEqeWELwfjH391Vz0,Bulova,"{'popularity': 8, 'song_name': 'Como Lo Haces', 'release_date': '2016-08-27', 'artists': ['Black Jonas Point', 'Gigolo', 'Lito Kirino', 'La Exce', 'Bulova', 'Albert Diamond', 'Jeison Nuñez', 'DJ Patio']}",1,0
3423,3423,76Xa625geVw0Q7BdyxNjA2,ZAAC,7gIeuq2qBfYhO1budb6TSQ,DG e Batidão Stronda,"{'popularity': 24, 'song_name': 'Sem Compromisso', 'release_date': '2021-05-26', 'artists': ['ZAAC', 'MC Ryan SP', 'Pk', 'DG e Batidão Stronda']}",0,0
3424,3424,3q2dSq7VZnj8TmoJUyRm40,Cat Dealers,4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,"{'popularity': 31, 'song_name': 'Carry On - Cat Dealers Remix', 'release_date': '2020-09-11', 'artists': ['Martin Jensen', 'MOLOW', 'Cat Dealers']}",0,0
3425,3425,31lnFZEM6ysvjOx59VyxRE,Krept & Konan,5tdTldHOWl0iRO4jtII6tv,Youngs Teflon,"{'popularity': 4, 'song_name': 'Heavyweight Ish', 'release_date': '2010-09-21', 'artists': ['Krept & Konan', 'Youngs Teflon', 'Blade Brown']}",0,0
3426,3426,4yBK75WVCQXej1p04GWqxH,Jeezy,75jw18ThjTKVeuIZObGgkN,DANK,"{'popularity': 7, 'song_name': ""Gangsta Walkin'"", 'release_date': '2011-06-01', 'artists': ['Jeezy', 'DANK']}",0,0
3427,3427,18CJ8k3h2Rggioow01dlwP,Cassper Nyovest,61ZRdppZ5sCtl9m5gfhoGO,Riky Rick,"{'popularity': 35, 'song_name': 'Stay Shining (feat. Cassper Nyovest, Professor, Major League & Alie-Keyz)', 'release_date': '2017-10-13', 'artists': ['Riky Rick', 'Cassper Nyovest', 'Professor', 'Major League', 'Alie-Keyz']}",0,0
